index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.0919315,0,0,5.84036e-12,0,5.840360E-12
2,21,2.1767634,0.3,0.3,7.063902e-12,42469445357.5,7.063902E-12
3,21,3.261934,0.6,0.6,8.693359e-12,69018201134.9,8.693359E-12
4,21,4.3469134,0.9,0.9,8.675959e-12,103734930052,8.675959E-12
5,21,5.4318677,1.2,1.2,1.161013e-11,103358015802,1.161013E-11
6,21,6.5167571,1.5,1.5,1.17493e-11,127667180172,1.174930E-11
7,21,7.6017704,1.8,1.8,1.304822e-11,137949850631,1.304822E-11
8,21,8.6870034,2.1,2.1,1.45733e-11,144099140208,1.457330E-11
9,21,9.7720014,2.4,2.4,1.696821e-11,141440965193,1.696821E-11
10,21,10.8570917,2.7,2.7,1.757709e-11,153609044501,1.757709E-11
11,21,11.9419079,3,3,1.778005e-11,168728434397,1.778005E-11
12,21,13.0268724,3.3,3.3,2.04011e-11,161755983746,2.040110E-11
13,21,14.1117521,3.6,3.6,2.233209e-11,161203004287,2.233209E-11
14,21,15.1970618,3.9,3.9,2.41587e-11,161432527412,2.415870E-11
15,21,16.2822901,4.2,4.2,2.501111e-11,167925373964,2.501111E-11
16,21,17.367044,4.5,4.5,2.626366e-11,171339409663,2.626366E-11
17,21,18.4520657,4.8,4.8,2.665218e-11,180097838151,2.665218E-11
18,21,19.5386166,5.1,5.1,2.958636e-11,172376730358,2.958636E-11
19,21,20.6233917,5.4,5.4,3.111141e-11,173569761062,3.111141E-11
20,21,21.7082187,5.7,5.7,3.354112e-11,169940657915,3.354112E-11
21,21,22.7931697,6,6,3.606939e-11,166346034685,3.606939E-11
