index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.2078107,0,0,1.043298e-11,0,1.043298E-11
2,21,2.2928709,0.3,0.3,1.103025e-11,27197932957.1,1.103025E-11
3,21,3.3781304,0.6,0.6,9.841503e-12,60966297525.9,9.841503E-12
4,21,4.4631812,0.9,0.9,1.394702e-11,64529913917.1,1.394702E-11
5,21,5.5482785,1.2,1.2,1.227118e-11,97790106574.9,1.227118E-11
6,21,6.6331169,1.5,1.5,8.188849e-12,183175926189,8.188849E-12
7,21,7.7184588,1.8,1.8,1.309459e-11,137461348542,1.309459E-11
8,21,8.8033777,2.1,2.1,1.241613e-11,169134827035,1.241613E-11
9,21,9.8884921,2.4,2.4,1.072872e-11,223698633201,1.072872E-11
10,21,10.9744791,2.7,2.7,1.355272e-11,199222001192,1.355272E-11
11,21,12.0596084,3,3,1.431235e-11,209609183677,1.431235E-11
12,21,13.1447264,3.3,3.3,1.187687e-11,277850982624,1.187687E-11
13,21,14.2295637,3.6,3.6,1.391223e-11,258765129674,1.391223E-11
14,21,15.3145353,3.9,3.9,1.726392e-11,225904661282,1.726392E-11
15,21,16.399525,4.2,4.2,1.250893e-11,335760132961,1.250893E-11
16,21,17.4852514,4.5,4.5,1.586062e-11,283721569523,1.586062E-11
17,21,18.5700708,4.8,4.8,1.972258e-11,243375866646,1.972258E-11
18,21,19.6549414,5.1,5.1,1.611576e-11,316460408941,1.611576E-11
19,21,20.7399528,5.4,5.4,1.717113e-11,314481341647,1.717113E-11
20,21,21.8250965,5.7,5.7,2.193191e-11,259895284998,2.193191E-11
21,21,22.9102174,6,6,2.149122e-11,279183778306,2.149122E-11
