index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.0914823,0,0,1.005025e-11,0,1.005025E-11
2,21,2.1763829,0.3,0.3,1.060693e-11,28283395855.4,1.060693E-11
3,21,3.2615502,0.6,0.6,1.019522e-11,58851108656.8,1.019522E-11
4,21,4.346843,0.9,0.9,1.003865e-11,89653489264,1.003865E-11
5,21,5.431708,1.2,1.2,1.202761e-11,99770444834.8,1.202761E-11
6,21,6.5168374,1.5,1.5,1.102442e-11,136061579657,1.102442E-11
7,21,7.6018019,1.8,1.8,1.181305e-11,152373857725,1.181305E-11
8,21,8.6867949,2.1,2.1,1.353527e-11,155150211263,1.353527E-11
9,21,9.7716504,2.4,2.4,1.174349e-11,204368548021,1.174349E-11
10,21,10.8565218,2.7,2.7,1.160432e-11,232671970439,1.160432E-11
11,21,11.9412876,3,3,1.276987e-11,234927998484,1.276987E-11
12,21,13.0260989,3.3,3.3,1.172609e-11,281423731184,1.172609E-11
13,21,14.1110659,3.6,3.6,1.281626e-11,280893177885,1.281626E-11
14,21,15.1958511,3.9,3.9,1.428335e-11,273045188979,1.428335E-11
15,21,16.2806802,4.2,4.2,1.402819e-11,299397142468,1.402819E-11
16,21,17.3658211,4.5,4.5,1.384263e-11,325082733556,1.384263E-11
17,21,18.4509138,4.8,4.8,1.327435e-11,361599626347,1.327435E-11
18,21,19.5356857,5.1,5.1,1.418476e-11,359540802946,1.418476E-11
19,21,20.6204503,5.4,5.4,1.402239e-11,385098403339,1.402239E-11
20,21,21.705656,5.7,5.7,1.447469e-11,393790816936,1.447469E-11
21,21,22.7908976,6,6,1.473564e-11,407176071077,1.473564E-11
