index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1907008,0,0,6.988518e-12,0,6.988518E-12
2,21,2.2760208,0.3,0.3,1.072293e-11,27977427811.2,1.072293E-11
3,21,3.3616262,0.6,0.6,7.568395e-12,79277046190.1,7.568395E-12
4,21,4.4467653,0.9,0.9,8.994888e-12,100056832281,8.994888E-12
5,21,5.5316989,1.2,1.2,1.085629e-11,110534998604,1.085629E-11
6,21,6.6164406,1.5,1.5,1.190006e-11,126049784623,1.190006E-11
7,21,7.7015012,1.8,1.8,1.292645e-11,139249368543,1.292645E-11
8,21,8.7866986,2.1,2.1,1.383685e-11,151768646766,1.383685E-11
9,21,9.8716646,2.4,2.4,1.530977e-11,156762642417,1.530977E-11
10,21,10.9565693,2.7,2.7,1.763508e-11,153103926946,1.763508E-11
11,21,12.0433221,3,3,1.808157e-11,165914796116,1.808157E-11
12,21,13.128287,3.3,3.3,1.920074e-11,171868375906,1.920074E-11
13,21,14.2133878,3.6,3.6,2.138689e-11,168327419274,2.138689E-11
14,21,15.2980902,3.9,3.9,2.142746e-11,182009440223,2.142746E-11
15,21,16.3836024,4.2,4.2,2.239008e-11,187583072504,2.239008E-11
16,21,17.4685656,4.5,4.5,2.519669e-11,178594886868,2.519669E-11
17,21,18.5533006,4.8,4.8,2.465159e-11,194713606709,2.465159E-11
18,21,19.6384938,5.1,5.1,2.789891e-11,182802840684,2.789891E-11
19,21,20.7237885,5.4,5.4,2.963854e-11,182195209346,2.963854E-11
20,21,21.8085932,5.7,5.7,3.078669e-11,185144944130,3.078669E-11
21,21,22.8936284,6,6,3.289748e-11,182384790568,3.289748E-11
