index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.2044001,0,0,9.319627e-12,0,9.319627E-12
2,21,2.2896965,0.3,0.3,5.092316e-12,58912290596.3,5.092316E-12
3,21,3.3744791,0.6,0.6,8.745544e-12,68606366853.8,8.745544E-12
4,21,4.4594594,0.9,0.9,8.235249e-12,109286313019,8.235249E-12
5,21,5.544409,1.2,1.2,8.675956e-12,138313287896,8.675956E-12
6,21,6.6294243,1.5,1.5,9.551566e-12,157042311177,9.551566E-12
7,21,7.714213,1.8,1.8,1.064173e-11,169145430301,1.064173E-11
8,21,8.7993678,2.1,2.1,9.957472e-12,210896902346,9.957472E-12
9,21,9.8843774,2.4,2.4,9.157256e-12,262087245349,9.157256E-12
10,21,10.9695889,2.7,2.7,1.031121e-11,261850936990,1.031121E-11
11,21,12.0547561,3,3,1.27583e-11,235141045437,1.275830E-11
12,21,13.1394995,3.3,3.3,1.233499e-11,267531631562,1.233499E-11
13,21,14.2245143,3.6,3.6,9.957491e-12,361536857026,9.957491E-12
14,21,15.3097191,3.9,3.9,1.276989e-11,305405919706,1.276989E-11
15,21,16.3946871,4.2,4.2,1.351213e-11,310831822962,1.351213E-11
16,21,17.4797976,4.5,4.5,1.422538e-11,316336013519,1.422538E-11
17,21,18.5648702,4.8,4.8,1.526337e-11,314478388455,1.526337E-11
18,21,19.6498393,5.1,5.1,1.490964e-11,342060572891,1.490964E-11
19,21,20.7352008,5.4,5.4,1.526916e-11,353654032049,1.526916E-11
20,21,21.8202666,5.7,5.7,1.557649e-11,365936099853,1.557649E-11
21,21,22.9054218,6,6,1.593603e-11,376505315314,1.593603E-11
