index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1188038,0,0,2.131525e-09,0,2.131525E-09
2,21,2.8092824,0.3,0.3,6.907831e-05,4342.89721332,6.907831E-05
3,21,3.8946461,0.6,0.6,0.0001049987,5714.35646346,1.049987E-04
4,21,4.979853,0.9,0.9,0.0001049983,8571.56734919,1.049983E-04
5,21,6.0647226,1.2,1.2,0.0001049982,11428.7673503,1.049982E-04
6,21,7.1496927,1.5,1.5,0.0001049979,14286.0000057,1.049979E-04
7,21,8.2346987,1.8,1.8,0.0001049978,17143.2163341,1.049978E-04
8,21,9.319784,2.1,2.1,0.0001049978,20000.4190564,1.049978E-04
9,21,10.4049991,2.4,2.4,0.0001049994,22857.2734701,1.049994E-04
10,21,11.490103,2.7,2.7,0.0001049995,25714.4081638,1.049995E-04
11,21,12.5752269,3,3,0.0001049993,28571.6190489,1.049993E-04
12,21,13.6602256,3.3,3.3,0.0001049994,31428.7510214,1.049994E-04
13,21,14.7449942,3.6,3.6,0.0001049991,34286.0081658,1.049991E-04
14,21,15.8300038,3.9,3.9,0.0001049994,37143.069389,1.049994E-04
15,21,16.9160023,4.2,4.2,0.0001049991,40000.3428601,1.049991E-04
16,21,18.0009183,4.5,4.5,0.0001049993,42857.4285733,1.049993E-04
17,21,19.0861474,4.8,4.8,0.0001049989,45714.7646309,1.049989E-04
18,21,20.1709868,5.1,5.1,0.0001049991,48571.8449015,1.049991E-04
19,21,21.2562396,5.4,5.4,0.0001049989,51429.1102097,1.049989E-04
20,21,22.3411099,5.7,5.7,0.000104999,54286.2312974,1.049990E-04
21,21,23.426222,6,6,0.0001049988,57143.5102115,1.049988E-04
