index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.190927,0,0,9.655948e-12,0,9.655948E-12
2,21,2.2761428,0.3,0.3,9.551571e-12,31408445793.9,9.551571E-12
3,21,3.3612181,0.6,0.6,1.031701e-11,58156384456.3,1.031701E-11
4,21,4.4460104,0.9,0.9,8.826717e-12,101963164787,8.826717E-12
5,21,5.5309456,1.2,1.2,1.007345e-11,119125026679,1.007345E-11
6,21,6.615986,1.5,1.5,1.018362e-11,147295362553,1.018362E-11
7,21,7.7011827,1.8,1.8,1.101285e-11,163445429657,1.101285E-11
8,21,8.7871732,2.1,2.1,9.58055e-12,219194096372,9.580550E-12
9,21,9.8721977,2.4,2.4,8.652763e-12,277368049951,8.652763E-12
10,21,10.9580152,2.7,2.7,1.090848e-11,247513860776,1.090848E-11
11,21,12.0432115,3,3,8.142469e-12,368438614872,8.142469E-12
12,21,13.1281741,3.3,3.3,8.954297e-12,368538144312,8.954297E-12
13,21,14.2134064,3.6,3.6,1.216681e-11,295886925168,1.216681E-11
14,21,15.2986439,3.9,3.9,9.928482e-12,392809293505,9.928482E-12
15,21,16.3835449,4.2,4.2,9.916887e-12,423520001791,9.916887E-12
16,21,17.4685676,4.5,4.5,1.161593e-11,387399028748,1.161593E-11
17,21,18.5536405,4.8,4.8,1.038079e-11,462392553939,1.038079E-11
18,21,19.63899,5.1,5.1,9.25583e-12,551004069867,9.255830E-12
19,21,20.7239327,5.4,5.4,9.974879e-12,541359950331,9.974879E-12
20,21,21.8088039,5.7,5.7,1.192906e-11,477824740591,1.192906E-11
21,21,22.8937622,6,6,1.089108e-11,550909551670,1.089108E-11
