index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.0916982,0,0,6.478221e-12,0,6.478221E-12
2,21,2.1777898,0.3,0.3,1.138398e-11,26352822123.7,1.138398E-11
3,21,3.2626467,0.6,0.6,9.232635e-12,64986864530,9.232635E-12
4,21,4.3478471,0.9,0.9,1.212041e-11,74254913818.9,1.212041E-11
5,21,5.4328671,1.2,1.2,1.272349e-11,94313745678.3,1.272349E-11
6,21,6.5180342,1.5,1.5,9.452978e-12,158680153492,9.452978E-12
7,21,7.6031055,1.8,1.8,1.140136e-11,157875902524,1.140136E-11
8,21,8.6880282,2.1,2.1,1.213779e-11,173013373934,1.213779E-11
9,21,9.7728913,2.4,2.4,1.351213e-11,177618184550,1.351213E-11
10,21,10.8580037,2.7,2.7,1.235237e-11,218581535365,1.235237E-11
11,21,11.9427804,3,3,1.109403e-11,270415710071,1.109403E-11
12,21,13.027635,3.3,3.3,1.281048e-11,257601588699,1.281048E-11
13,21,14.1128587,3.6,3.6,1.417897e-11,253897144856,1.417897E-11
14,21,15.198011,3.9,3.9,1.416737e-11,275280450782,1.416737E-11
15,21,16.2832663,4.2,4.2,1.319319e-11,318346055806,1.319319E-11
16,21,17.3682492,4.5,4.5,1.440514e-11,312388494662,1.440514E-11
17,21,18.4531299,4.8,4.8,1.459648e-11,328846406805,1.459648E-11
18,21,19.5381284,5.1,5.1,1.36223e-11,374386116882,1.362230E-11
19,21,20.6231718,5.4,5.4,1.561127e-11,345903952721,1.561127E-11
20,21,21.708082,5.7,5.7,1.647529e-11,345972665732,1.647529E-11
21,21,22.7931222,6,6,1.634771e-11,367023882856,1.634771E-11
