index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.2504461,0,0,9.655924e-12,0,9.655924E-12
2,21,2.3358671,0.3,0.3,1.174347e-11,25546112009.5,1.174347E-11
3,21,3.4210893,0.6,0.6,1.028798e-11,58320486626.1,1.028798E-11
4,21,4.5061692,0.9,0.9,9.737093e-12,92430050734.9,9.737093E-12
5,21,5.5911579,1.2,1.2,9.389172e-12,127806797021,9.389172E-12
6,21,6.6764167,1.5,1.5,9.679103e-12,154973038307,9.679103E-12
7,21,7.7623554,1.8,1.8,1.025897e-11,175456210516,1.025897E-11
8,21,8.8537692,2.1,2.1,1.10302e-11,190386393719,1.103020E-11
9,21,9.9390751,2.4,2.4,1.060691e-11,226267593484,1.060691E-11
10,21,11.0247639,2.7,2.7,1.106501e-11,244012431982,1.106501E-11
11,21,12.1102075,3,3,1.06475e-11,281756280817,1.064750E-11
12,21,13.1952603,3.3,3.3,1.069969e-11,308420150490,1.069969E-11
13,21,14.2802645,3.6,3.6,1.01894e-11,353308340040,1.018940E-11
14,21,15.3653933,3.9,3.9,9.203617e-12,423746446642,9.203617E-12
15,21,16.4503797,4.2,4.2,1.15579e-11,363387812665,1.155790E-11
16,21,17.5353155,4.5,4.5,1.148252e-11,391900035881,1.148252E-11
17,21,18.6203782,4.8,4.8,1.079247e-11,444754537191,1.079247E-11
18,21,19.7057985,5.1,5.1,1.06533e-11,478724902143,1.065330E-11
19,21,20.7909437,5.4,5.4,1.069969e-11,504687518984,1.069969E-11
20,21,21.8775368,5.7,5.7,1.167967e-11,488027487078,1.167967E-11
21,21,22.963378,6,6,1.092004e-11,549448536819,1.092004E-11
