index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.1037176,0,0,9.719708e-12,0,9.719708E-12
2,21,2.1889427,0.3,0.3,9.655924e-12,31069010070.9,9.655924E-12
3,21,3.279095,0.6,0.6,1.139555e-11,52652131753.2,1.139555E-11
4,21,4.3644492,0.9,0.9,9.365977e-12,96092484532,9.365977E-12
5,21,5.4493859,1.2,1.2,1.035177e-11,115922204608,1.035177E-11
6,21,6.534371,1.5,1.5,9.713895e-12,154417975488,9.713895E-12
7,21,7.6246152,1.8,1.8,1.100121e-11,163618365616,1.100121E-11
8,21,8.7101929,2.1,2.1,9.980633e-12,210407496198,9.980633E-12
9,21,9.7954706,2.4,2.4,1.340772e-11,179001351460,1.340772E-11
10,21,10.8805079,2.7,2.7,1.269447e-11,212691037909,1.269447E-11
11,21,11.9660225,3,3,1.353528e-11,221642995195,1.353528E-11
12,21,13.0590028,3.3,3.3,1.107662e-11,297924818221,1.107662E-11
13,21,14.1439722,3.6,3.6,1.221897e-11,294623851274,1.221897E-11
14,21,15.2291858,3.9,3.9,1.25321e-11,311200836253,1.253210E-11
15,21,16.319178,4.2,4.2,1.147093e-11,366142936972,1.147093E-11
16,21,17.4045199,4.5,4.5,1.25321e-11,359077887984,1.253210E-11
17,21,18.4897868,4.8,4.8,1.142454e-11,420148207280,1.142454E-11
18,21,19.5871256,5.1,5.1,1.059532e-11,481344593651,1.059532E-11
19,21,20.6772359,5.4,5.4,1.072869e-11,503323332112,1.072869E-11
20,21,21.7685814,5.7,5.7,1.173767e-11,485615969779,1.173767E-11
21,21,22.858872,6,6,1.144773e-11,524121376028,1.144773E-11
