index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.2153931,0,0,8.652769e-12,0,8.652769E-12
2,21,2.30056,0.3,0.3,1.161015e-11,25839459438.5,1.161015E-11
3,21,3.3858194,0.6,0.6,8.780339e-12,68334491413.1,8.780339E-12
4,21,4.4706273,0.9,0.9,9.748728e-12,92319736482.5,9.748728E-12
5,21,5.5555756,1.2,1.2,1.045618e-11,114764665490,1.045618E-11
6,21,6.6403416,1.5,1.5,1.462549e-11,102560666343,1.462549E-11
7,21,7.7255541,1.8,1.8,1.311201e-11,137278723857,1.311201E-11
8,21,8.8107126,2.1,2.1,1.359331e-11,154487759052,1.359331E-11
9,21,9.8955197,2.4,2.4,1.580847e-11,151817348548,1.580847E-11
10,21,10.9805923,2.7,2.7,1.824394e-11,147994347712,1.824394E-11
11,21,12.0653901,3,3,2.034891e-11,147428044057,2.034891E-11
12,21,13.15048,3.3,3.3,2.318452e-11,142336352014,2.318452E-11
13,21,14.2355135,3.6,3.6,2.103896e-11,171111119561,2.103896E-11
14,21,15.3203144,3.9,3.9,2.41413e-11,161548880963,2.414130E-11
15,21,16.4055266,4.2,4.2,2.730163e-11,153836968708,2.730163E-11
16,21,17.4908962,4.5,4.5,2.798591e-11,160795200156,2.798591E-11
17,21,18.5758473,4.8,4.8,2.839181e-11,169062838896,2.839181E-11
18,21,19.6607027,5.1,5.1,3.002706e-11,169846798188,3.002706E-11
19,21,20.7460557,5.4,5.4,3.289747e-11,164146361407,3.289747E-11
20,21,21.831227,5.7,5.7,3.592444e-11,158666356386,3.592444E-11
21,21,22.916974,6,6,3.132019e-11,191569719085,3.132019E-11
