index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.3035556,0,0,9.180417e-12,0,9.180417E-12
2,21,2.3886285,0.3,0.3,1.583737e-11,18942539070.6,1.583737E-11
3,21,3.4736116,0.6,0.6,1.570979e-11,38192744778.9,1.570979E-11
4,21,4.5588018,0.9,0.9,1.496755e-11,60130081409.4,1.496755E-11
5,21,5.6439779,1.2,1.2,1.42021e-11,84494546581.1,1.420210E-11
6,21,6.7292352,1.5,1.5,1.612148e-11,93043566719.7,1.612148E-11
7,21,7.8140585,1.8,1.8,2.038934e-11,88281425490,2.038934E-11
8,21,8.8992271,2.1,2.1,1.983265e-11,105886001114,1.983265E-11
9,21,9.9845392,2.4,2.4,2.20536e-11,108825769942,2.205360E-11
10,21,11.0695828,2.7,2.7,2.421075e-11,111520708776,2.421075E-11
11,21,12.1544419,3,3,2.586917e-11,115968158236,2.586917E-11
12,21,13.2399359,3.3,3.3,2.541107e-11,129864661346,2.541107E-11
13,21,14.324896,3.6,3.6,3.035159e-11,118609931144,3.035159E-11
14,21,15.4097742,3.9,3.9,3.221879e-11,121047376391,3.221879E-11
15,21,16.4948021,4.2,4.2,3.175489e-11,132263093968,3.175489E-11
16,21,17.5803997,4.5,4.5,3.366268e-11,133679196071,3.366268E-11
17,21,18.6654326,4.8,4.8,3.573862e-11,134308487569,3.573862E-11
18,21,19.7506988,5.1,5.1,3.878872e-11,131481523494,3.878872E-11
19,21,20.8357505,5.4,5.4,3.822627e-11,141264109734,3.822627E-11
20,21,21.9214993,5.7,5.7,4.096906e-11,139129382026,4.096906E-11
21,21,23.0065666,6,6,4.44715e-11,134917868747,4.447150E-11
