index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.2112355,0,0,8.101883e-12,0,8.101883E-12
2,21,2.2963676,0.3,0.3,9.087675e-12,33011743927.9,9.087675E-12
3,21,3.3815535,0.6,0.6,7.017512e-12,85500388171.8,7.017512E-12
4,21,4.4665134,0.9,0.9,6.339053e-12,141977042943,6.339053E-12
5,21,5.5514536,1.2,1.2,8.142471e-12,147375409750,8.142471E-12
6,21,6.6364555,1.5,1.5,7.261054e-12,206581578928,7.261054E-12
7,21,7.7215662,1.8,1.8,6.61739e-12,272010566099,6.617390E-12
8,21,8.8067638,2.1,2.1,6.675376e-12,314589020903,6.675376E-12
9,21,9.8920001,2.4,2.4,8.067092e-12,297504974531,8.067092E-12
10,21,10.9767882,2.7,2.7,6.014324e-12,448928258604,6.014324E-12
11,21,12.0616701,3,3,6.820352e-12,439859995496,6.820352E-12
12,21,13.1473399,3.3,3.3,7.365436e-12,448038649715,7.365436E-12
13,21,14.2323381,3.6,3.6,8.658565e-12,415773283448,8.658565E-12
14,21,15.3178716,3.9,3.9,6.750767e-12,577712132562,6.750767E-12
15,21,16.4029554,4.2,4.2,7.069701e-12,594084530590,7.069701E-12
16,21,17.4879634,4.5,4.5,7.342243e-12,612891728046,7.342243E-12
17,21,18.5730754,4.8,4.8,6.901535e-12,695497450929,6.901535E-12
18,21,19.658423,5.1,5.1,7.585791e-12,672309585118,7.585791E-12
19,21,20.7437076,5.4,5.4,7.197274e-12,750284065884,7.197274E-12
20,21,21.8286932,5.7,5.7,8.130874e-12,701031648012,8.130874E-12
21,21,22.9139551,6,6,7.197271e-12,833649309579,7.197271E-12
