index,total,elapsed_s,source_value,voltage_v,current_a,resistance_ohm,raw
1,21,1.194455,0,0,8.252656e-12,0,8.252656E-12
2,21,2.2792545,0.3,0.3,6.234675e-12,48117985300,6.234675E-12
3,21,3.364166,0.6,0.6,1.198127e-11,50078163667.1,1.198127E-11
4,21,4.4491502,0.9,0.9,1.499663e-11,60013483029.2,1.499663E-11
5,21,5.5342907,1.2,1.2,1.477047e-11,81243183189.2,1.477047E-11
6,21,6.619188,1.5,1.5,1.815113e-11,82639483051.5,1.815113E-11
7,21,7.7042785,1.8,1.8,1.929929e-11,93267679795.5,1.929929E-11
8,21,8.7894013,2.1,2.1,1.898615e-11,110606942429,1.898615E-11
9,21,9.8742039,2.4,2.4,1.736254e-11,138228623231,1.736254E-11
10,21,10.9591414,2.7,2.7,2.204216e-11,122492532492,2.204216E-11
11,21,12.0441012,3,3,2.776555e-11,108047562537,2.776555E-11
12,21,13.1290025,3.3,3.3,3.257853e-11,101293704780,3.257853E-11
13,21,14.2138186,3.6,3.6,3.591285e-11,100242670799,3.591285E-11
14,21,15.2988223,3.9,3.9,3.605202e-11,108177017543,3.605202E-11
15,21,16.3836529,4.2,4.2,3.977481e-11,105594470470,3.977481E-11
16,21,17.4687521,4.5,4.5,4.169421e-11,107928654842,4.169421E-11
17,21,18.5540046,4.8,4.8,4.281916e-11,112099349917,4.281916E-11
18,21,19.6392749,5.1,5.1,4.789891e-11,106474239184,4.789891E-11
19,21,20.7243524,5.4,5.4,4.901226e-11,110176515019,4.901226E-11
20,21,21.8095438,5.7,5.7,5.268871e-11,108182568903,5.268871E-11
21,21,22.8945232,6,6,5.599978e-11,107143278063,5.599978E-11
